imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,budget_adj,revenue_adj,vote_avg
tt3328716,0.5247649999999989,0,0,Paper Planes,Sam Worthington:17243 points|Ed Oxenbould|Deborah Mailman|Nicholas Bakopoulos-Cooke|Ena Imai,Robert Connolly,,96,Family,|Arenamedia|,9/7/14,32,6.3,0,0,6.3
tt3097204,0.519107,0,0,The Inbetweeners 2,Simon Bird|James Buckley|Blake Harrison|Freddie Stroma|Tamla Kari,Damon Beesley|Iain Morris,holiday|australia|vacation,96,Comedy,|Channel 4 Television Corporation|,8/6/14,156,5.9,0,0,6.4
tt3921852,0.518405,0,0,Barbie and the Secret Door,Kelly Sheridan|Brittany McDonald|Ashleigh Ball|Chanelle Peloso|Tabitha St. Germain,Karen J. Lloyd,musical|barbie,81,Adventure|Animation|Family|Fantasy,|Mattel Playground Productions|,8/30/14,14,6.7,0,0,5.9
tt3505712,0.514113,0,0,Time Out of Mind,Richard Gere:7932 points|Ben Vereen|Jena Malone|Steve Buscemi:62549 points|Danielle Brooks,Oren Moverman,new york,120,Drama,|KSM Film|,9/7/14,31,5.4,0,0,5.7
tt4044364,0.512588,0,0,Citizenfour,Edward Snowden|Julian Assange|Glenn Greenwald|Jacob Appelbaum|Kevin Bankston,Laura Poitras:738 points,national security agency|woman director|edward snowden,114,Documentary,|Participant Media|HBO Documentary Films|Praxis Films|,10/10/14,363,7.8,0,0,8.1
tt2639254,0.506605,0,0,A Little Chaos,Kate Winslet:43103 points|Alan Rickman:38448 points|Stanley Tucci:35343 points|Matthias Schoenaerts:2906 points|Jennifer Ehle:19808 points,Alan Rickman,paris|dancing|france|adultery|jealousy,117,Drama|Romance,|BBC Films|Artemis Film|Lionsgate|Lipsync Productions|The Bureau|,9/13/14,151,5.9,0,0,6.5
tt2458776,0.502296,0,0,Bears,John C. Reilly:28002 points|Victoria Naumova,Alastair Fothergill|Keith Scholey,alaska|family|nature|bears,78,Documentary|Family,|Disneynature|,4/17/14,51,7.4,0,0,7.4
tt2282016,0.501533,0,0,The Possession of Michael King,Shane Johnson|Dale Dickey|Julie McNiven|Tomas Arana,David Jung,,83,Horror,|Quickfire Films|Gold Circle Films|,8/22/14,75,5.6,0,0,5.7
tt2561546,0.498787,0,0,The Town that Dreaded Sundown,Addison Timlin|Spencer Treat Clark|Joshua Leonard|Gary Cole|Veronica Cartwright:11799 points,Alfonso Gomez-Rejon,,85,Thriller|Horror,|Blumhouse Productions|Metro-Goldwyn-Mayer (MGM)|Ryan Murphy Productions|,10/16/14,99,5.8,0,0,5.6
tt1043726,0.49584,70000000,61279452,The Legend of Hercules,Kellan Lutz|Liam McIntyre|Gaia Weiss|Scott Adkins|Roxanne McKee,Renny Harlin,mythology|zeus|ancient greece|demigod|city of argos,99,Action|Adventure,|Millennium Films|,1/10/14,399,4.4,74217990,64971968,4.2
tt2172584,0.495519,0,1338365,Maps to the Stars,Julianne Moore:48953 points|Mia Wasikowska:11563 points|Evan Bird|John Cusack:9677 points|Robert Pattinson:9532 points,David Cronenberg:6461 points,male nudity|sex|menage a trois|wedding ring|blood,112,Drama,|Integral Film|Prospero Pictures|SBS Productions|Sentient Entertainment|,5/21/14,255,5.6,0,1419011,6.2
tt2784512,0.494022,0,14947,Zombeavers,Rachel Melvin|Cortney Palm|Lexi Atkins|Hutch Dano|Peter Gilroy,Jordan Rubin,beaver|zombies|animal attack,85,Horror|Action|Comedy,|BenderSpink|Armory Films|,10/20/14,124,4.8,0,15848,4.8
tt2059171,0.491273,5000000,0,13 Sins,Mark Webber|Devon Graye|Rutina Wesley|Ron Perlman|Pruitt Taylor Vince:2599 points,Daniel Stamm,,88,Horror|Thriller,|Sahamongkol Film International|Dimension Films|IM Global|Automatik Entertainment|Radius-TWC|,4/18/14,221,6.2,5301285,0,6.3
tt2396436,0.487316,0,0,Lemon Tree Passage,Jessica Tovey|Nicholas Gunn|Pippa Black|Tim Phillips|Andrew Ryan,David Campbell,,84,Thriller|Horror|Mystery,|Thirteen Disciples|,8/25/14,15,4.8,0,0,4.5
tt2465146,0.485296,30000000,25312387,And So It Goes,Michael Douglas:17784 points|Diane Keaton:52796 points|Sterling Jerins|Paloma GuzmÃ¡n|Frances Sternhagen,Rob Reiner:17909 points,grandfather granddaughter relationship|neighbor|wealthy|elderly|estrangement,94,Comedy|Drama|Romance,|Castle Rock Entertainment|Envision Entertainment|ASIG Productions|,7/20/14,111,5.7,31807710,26837635,5.8
tt2473794,0.484272,0,5405500,Mr. Turner,Timothy Spall:23204 points|Roger Ashton-Griffiths|Jamie Thomas King|Lesley Manville:2887 points|Lee Ingleby,Mike Leigh:515 points,painter,150,History|Drama,|Film4|Lipsync Productions|Thin Man Films|Focus Features International (FFI)|France 3 Cinema|,10/31/14,143,6.1,0,5731219,6.8
tt2091325,0.481391,0,0,Bad Johnson,Cam Gigandet|Katherine Cunningham|Jamie Chung|Nick Thune|Holly Houk,Huck Botko,male nudity|womanizer|bare chested male|gym|penis,88,Fantasy|Comedy,|2DS Productions|Roman Empire|,5/2/14,32,4.6,0,0,4.5
tt2290553,0.480362,0,0,Northmen: A Viking Saga,Ryan Kwanten|James Norton|Ed Skrein|Tom Hopper|Charlie Murphy,Claudio FÃ¤h,,97,Adventure,|Jumping Horse Film|Elite Filmproduktion|Two Oceans Production (TOP)|,9/27/14,90,5.3,0,0,5.4
tt1403241,0.480194,18000000,0,Wolves,Jason Momoa|Lucas Till|John Pyper-Ferguson|Stephen McHattie|Merritt Patterson,David Hayter,adoption|werewolf,90,Horror|Action,|Copperheart Entertainment|Entertainment One|Dark Hero Studios|,8/28/14,42,5.3,19084626,0,5.3
tt3205394,0.476645,0,0,Roald Dahl's Esio Trot,James Corden|Dustin Hoffman:37964 points|Judi Dench:36468 points|Lara Rossi|Jimmy Akingbola,Dearbhla Walsh,london|based on novel|bachelor|flat|gadget,87,Comedy,|British Broadcasting Corporation (BBC)|Endor Productions|,12/30/14,25,6.8,0,0,7.0
tt3339674,0.472728,0,0,Burying the Ex,Anton Yelchin:1852 points|Ashley Greene|Alexandra Daddario|Oliver Cooper|Dick Miller,Joe Dante,,89,Comedy|Horror,|Voltage Pictures|ArtImage Entertainment|Scooty Woop Entertainment|,9/4/14,78,5.2,0,0,5.4
tt1686821,0.472703,0,0,Vampire Academy,Zoey Deutch|Lucy Fry|Danila Kozlovskiy|Gabriel Byrne:18648 points|Dominic Sherwood,Mark Waters:1052 points,authority|vampire|half vampire|danger of life|protection,104,Action|Fantasy|Comedy|Horror|Mystery,|Kintop Pictures|Angry Films|Preger Entertainment|,2/7/14,402,5.8,0,0,5.5
tt3729920,0.472242,0,985007,The Disappearance of Eleanor Rigby: Them,James McAvoy:12445 points|Jessica Chastain:44880 points|CiarÃ¡n Hinds|Bill Hader|Viola Davis:26192 points,Ned Benson,new york|couple|loss of a child,119,Drama,|Myriad Pictures|Unison Films|Kim and Jim Productions|Division Films|Dreambridge Films|,5/14/14,74,6.4,0,1044361,6.3
tt2581244,0.470651,2400000,88273,Life After Beth,Aubrey Plaza|Dane DeHaan|John C. Reilly:28002 points|Molly Shannon|Cheryl Hines,Jeff Baena,,90,Romance|Comedy|Horror,|Abbolita Productions|Starstream Entertainment|Destro Films|A24|,8/15/14,141,4.8,2544617,93592,5.6
tt2872724,0.466921,0,0,Out of the Dark,Julia Stiles:9681 points|Scott Speedman|Stephen Rea|Alejandro Furth|Pixie Davies,LluÃ­s QuÃ­lez,,92,Thriller|Horror,|Participant Media|Imagenation Abu Dhabi FZ|Dynamo|Apaches Entertainment|XYZ Films|,8/27/14,30,4.5,0,0,4.8
tt2372222,0.466373,0,0,Kick,Salman Khan|Jacqueline Fernandez|Nawazuddin Siddiqui|Randeep Hooda|Mithun Chakraborty,Sajid Nadiadwala,,146,Romance|Action|Comedy,|nan|,7/25/14,43,6.2,0,0,5.4
tt2762970,0.466284,0,0,Cloud 9,Dove Cameron|Luke Benward|Kiersey Clemons|Mike C. Manning|Dillon Lane,Paul Hoen,,90,Action|Drama|Romance|TV Movie,|Blondie Girl Productions|,1/17/14,49,6.1,0,0,6.8
tt2182256,0.465438,0,0,Premature,John Karna|Katie Findlay|Craig Roberts|Alan Tudyk|Carlson Young,Dan Beers,,93,Comedy,|nan|,7/2/14,67,5.1,0,0,5.8
tt2652092,0.461037,0,0,The Good Lie,Reese Witherspoon:10179 points|Corey Stoll|Thad Luckinbill|Sarah Baker|Maria Howell,Philippe Falardeau,refugee|kansas|sudanese,110,Drama,|Alcon Entertainment|Blue Sky Films|Black Label Media|,9/9/14,149,7.1,0,0,7.4
tt2350892,0.46087,0,0,Bad Country,Matt Dillon:8799 points|Willem Dafoe:29298 points|Neal McDonough|Amy Smart:5910 points|Chris Marquette,Chris Brinker,police|baton rouge,95,Drama|Action|Crime,|Mandalay Vision|ANA Media|CB Productions|Wilmor Entertainment|,3/10/14,65,5.7,0,0,5.8
tt2577172,0.460188,3150000,0,GirlHouse,Ali Cobrin|Erin Agostino|James Thomas|Alice Hunter|Alyson Bath,Trevor Matthews|Jon Knautz,female nudity|sex|shower|sauna|nudity,100,Horror|Thriller,|Brookstreet Pictures|,10/16/14,62,4.9,3339810,0,5.5
tt2130270,0.457089,0,0,The Mule,Hugo Weaving:55597 points|Angus Sampson|Ewen Leslie|Leigh Whannell|Georgina Haig,Tony Mahony,drug mule|drug,103,Crime|Comedy,|Screen Australia|4Cows|Cherub Films|,3/10/14,34,5.8,0,0,6.3
tt2926810,0.453382,0,7171,ABCs of Death 2,Eric Jacobus|Julian Barratt|Ian Virgo|Miguel Ãngel MuÃ±oz|Dana Meinrath,Chris Nash|Rodney Ascher|Bill Plympton|Erik Matti|Lancelot Oduwa Imasuen|Kristina Buozyte|Bruno Samper|Vincenzo Natali|Larry Fessenden|Julien Maury|Alexandre Bustillo|E.L. Katz|Sylvia Soska|Jen Soska|Aharon Keshales|Navot Papushado|Julian Gilbey|Dennison Ramalho|Jerome Sable|Robert Morgan|Hajime Ohata|SÃ´ichi Umezawa|Alejandro BruguÃ©s|Todd Rohal|Julian Barratt|Jim Hosking|Robert Boocheck|Marvin Kren|Juan MartÃ­nez Moreno|Steven Kostanski,anthology|woman director|horror anthology,125,Horror,|Magnet Releasing|Drafthouse Films|Timpson Films|,10/2/14,44,5.4,0,7603,5.4
tt3062074,0.452644,0,0,Sharknado 2: The Second One,Ian Ziering|Tara Reid|Vivica A. Fox:20987 points|Kari Wuhrer|Mark McGrath,Anthony C. Ferrante,sequel|creature|shark|made for television|creature feature,86,Thriller|Horror|Science Fiction,|The Asylum|Syfy|,7/30/14,105,4.7,0,0,4.1
tt2639344,0.451125,0,2262223,Love Is Strange,John Lithgow:20161 points|Alfred Molina:15091 points|Marisa Tomei:13413 points|Darren E. Burrows|Charlie Tahan,Ira Sachs,homosexuality|independent film|new york city|gay wedding,98,Drama,|Parts and Labor|Mm...Buttered Panini Productions|Charlie Guidance|,2/7/14,68,6.4,0,2398538,6.7
tt2107861,0.449196,0,0,Walking on Sunshine,Annabel Scholey|Hannah Arterton|Giulio Berruti|Greg Wise|Katy Brand,Max Giwa|Dania Pasquini,woman director,97,Comedy|Romance|Music,|Vertigo Films|,6/19/14,61,6.1,0,0,5.4
tt1562899,0.447229,0,149337,Jinn,Dominic Rains|Ray Park|William Atherton|Faran Tahir|Serinda Swan,Ajmal Zaheer Ahmad 	,,97,Thriller,|Exxodus Pictures|,4/4/14,19,3.6,0,158336,4.2
tt2667960,0.446458,5500000,5000000,Miss Julie,Jessica Chastain:44880 points|Colin Farrell:22676 points|Samantha Morton:8098 points|Nora McMenamy,Liv Ullmann,love triangle|love|irish|valet|woman director,120,Drama,|Maipo Film- og TV Produksjon|,9/7/14,15,5.4,5831413,5301285,5.5
tt2272918,0.445011,0,0,Flying Home,Jamie Dornan|Charlotte De Bruyne|Jan Decleir|Ali Suliman|Josse De Pauw,Dominique Deruddere,grandfather|betrayal|pigeon,96,Romance,|Kanakna Productions|Otomatic|Twenty Four 9 Films|,4/2/14,48,6.3,0,0,6.1
tt2275946,0.444337,2700000,0,Redirected,Vinnie Jones|Lee Nicholas Harris|Scot Williams|Gil Darnell|Vytautas Sapranauskas,Emilis Velyvis,gambling|casino|boss|lithuania|murder,99,Action|Comedy|Crime|Thriller,|Wellington Films|Kinokultas|,1/10/14,94,5.7,2862694,0,6.7
tt2314824,0.43549,0,0,Behaving Badly,Nat Wolff|Selena Gomez|Mary-Louise Parker:6115 points|Elisabeth Shue:3833 points|Dylan McDermott,Tim Garrick,,92,Comedy,|Mad Chance|Starboard Entertainment|,4/14/14,118,5.0,0,0,4.4
tt3612032,0.430844,1200000,0,Wrong Turn 6: Last Resort,Chris Jarvis|Aqueela Zoll|Anthony Ilott|Sadie Katz|Rollo Skinner,Valeri Milev,cannibal,91,Horror,|Constantin Film|Summit Entertainment|Regency Enterprises|20th Century Fox Home Entertainment|,8/22/14,82,4.9,1272308,0,4.2
tt2788716,0.430708,0,0,Welcome to Me,Kristen Wiig:23641 points|James Marsden|Linda Cardellini|Wes Bentley|Jennifer Jason Leigh:19503 points,Shira Piven,talk show|black comedy|woman director|mental disorders|winning lottery,105,Drama|Comedy,|Gary Sanchez Productions|Bron Studios|,9/5/14,88,5.7,0,0,5.9
tt2474972,0.430488,0,0,Alien Outpost,Joe Reegan|Reiley McClendon|Matthew Holmes|Rick Ravanello|Adrian Paul,Jabbar Raisani,dystopia|mind control|alien invasion|desert warfare|war of attrition,93,Thriller|Action|Science Fiction,|Out of Africa Entertainment|Altitude Film Entertainment|Rooks Nest Entertainment|Bigscope Films|Ravens Nest Entertainment|,9/19/14,58,4.1,0,0,4.8
tt2980472,0.428819,0,0,Just Before I Go,Seann William Scott|Garret Dillahunt|Olivia Thirlby|Kate Walsh|Rob Riggle,Courteney Cox,suicide|woman director,95,Comedy|Drama|Romance,|Coquette Productions|New Artists Alliance|,4/24/14,76,6.0,0,0,6.4
tt3720788,0.427602,0,0,The Disappearance of Eleanor Rigby: Her,Jessica Chastain:44880 points|James McAvoy:12445 points|Viola Davis:26192 points|Isabelle Huppert:2051 points|William Hurt:13596 points,Ned Benson,new york|couple|loss of a child,100,Drama,|Myriad Pictures|Unison Films|Division Films|Dreambridge Films|,10/10/14,34,6.1,0,0,6.9
tt2691734,0.421838,0,0,October Gale,Patricia Clarkson:25263 points|Scott Speedman|Tim Roth:44850 points|Callum Keith Rennie,Ruba Nadda,gunshot wound|cottage|doctor|woman director,91,Thriller|Drama|Romance,|Killer Films|Foundry Films|Pacific Northwest Pictures|,9/11/14,14,5.4,0,0,5.2
tt1935940,0.416516,0,0,Get Santa,Rafe Spall|Jim Broadbent:12802 points|Warwick Davis|Jodie Whittaker|Stephen Graham,Christopher Smith,santa claus,102,Family|Comedy,|Film i VÃ¤st|,12/5/14,11,6.5,0,0,6.2
tt2325002,0.413991,0,0,Freezer,Dylan McDermott|Peter Facinelli|David McNally|Andrey Ivchenko|Pascal Petardi,Mikael Salomon,,88,Action|Thriller,|Envision Media Arts|,1/17/14,35,5.3,0,0,5.2
tt3598222,0.413295,0,0,Mercenaries,ZoÃ« Bell|Kristanna Loken|Vivica A. Fox:20987 points|Brigitte Nielsen|Cynthia Rothrock,Christopher Ray,prison|mercenary|rescue|mockbuster,90,Action,|The Asylum|Tiki Terrors|,8/5/14,21,4.2,0,0,3.7
tt2304953,0.411465,8000000,0,Reasonable Doubt,Samuel L. Jackson:66759 points|Dominic Cooper:3058 points|Erin Karpluk|Gloria Reuben|Ryan Robbins,Peter Howitt,district attorney,91,Crime|Thriller,|Eagle Vision Inc.|TÃ©lÃ©film Canada|Grindstone Entertainment Group|Paradox Entertainment|Manitoba Film & Music|,1/17/14,157,5.5,8482056,0,5.7
tt2967008,0.409047,0,0,The Face of an Angel,Kate Beckinsale:7832 points|Cara Delevingne|Daniel BrÃ¼hl:27439 points|Ava Acres|Alistair Petrie,Michael Winterbottom,murder investigation,100,Thriller|Drama,|Revolution Films|BBC Films|Cattleya|Vedette Finance|Multitrade|,9/6/14,28,4.2,0,0,4.6
tt2465140,0.408464,0,16337881,The Single Moms Club,Wendi McLendon-Covey|Tyler Perry|Ryan Eggold|Amy Smart:5910 points|Terry Crews,Tyler Perry,,111,Drama|Comedy,|Lionsgate|34th Street Films|,3/14/14,32,6.0,0,17322353,5.3
tt2182972,0.407983,6000000,32251,Song One,Anne Hathaway:55808 points|Johnny Flynn|Mary Steenburgen:16595 points|Ben Rosenfield|Lola Kirke,Kate Barker-Froyland,woman director,86,Drama,|Worldview Entertainment|,1/20/14,58,5.7,6361542,34194,5.8
tt3448226,0.40674,0,0,Rampage: Capital Punishment,Brendan Fletcher|Lochlyn Munro|Mike Dopud|Michaela Mann|Bruce Blain,Uwe Boll,hostage|sequel|rampage|massacre,93,Action|Crime|Thriller,|Boll Kino Beteiligungs GmbH & Co. KG|Studio West Productions(VCC)|Amok II Productions|,7/19/14,49,5.6,0,0,6.2
tt2326554,0.403579,1000000,395000,A Girl Walks Home Alone at Night,Sheila Vand|Arash Marandi|Marshall Manesh|Dominic Rains|Rome Shadanloo,Ana Lily Amirpour,vampire|female vampire|iranian|woman director,99,Horror|Romance,|SpectreVision|Black Light District|Say Ahh Productions|Logan Pictures|,1/19/14,146,7.0,1060257,418802,7.0
tt3060492,0.269741,0,8251,Before I Disappear,Shawn Christensen|Fatima Ptacek|Emmy Rossum:11053 points|Paul Wesley|Ron Perlman,Shawn Christensen,based on short film|new york city|babysitting|attempted suicide|uncle niece relationship,100,Drama,|Fuzzy Logic Pictures|Strongman|Wigwam Films|,10/11/14,44,5.9,0,8748,7.2
tt2309961,0.401153,318000,121179,Afflicted,Baya Rehaz|Derek Lee|Clif Prowse|Edo Van Breemen|Zachary Gray,Clif Prowse|Derek Lee,found footage|vampiros,85,Horror|Thriller,|TÃ©lÃ©film Canada|Panorama Films|Automatik Entertainment|,4/4/14,142,6.1,337162,128481,6.3
tt3559422,0.400689,30000000,0,The Swan Princess: A Royal Family Tale,James Arrington|Laura Bailey|Joel Bishop|Jan Broberg|Carly Fogelson,Richard Rich,princess,79,Animation|Family,|NEST Family Entertainment|Rich Animation Studios|,2/25/14,14,5.6,31807710,0,5.1
tt2205401,0.399827,0,0,Addicted,Boris Kodjoe|Brandon Gonzales|Cameron Mills|Emayatzy Corinealdi|Garrett Hines,Bille Woodruff,infidelity|obsession|lie|sin|interracial relationship,105,Drama|Thriller,|Lionsgate|Codeblack Entertainment|,10/10/14,46,5.3,0,0,5.2
tt3125324,0.398601,7000000,14618727,Beyond the Lights,Minnie Driver:2800 points|Gugu Mbatha-Raw|Danny Glover:7031 points|Jordan Belfi|Nate Parker,Gina Prince-Bythewood,talent|success|musician|woman director,116,Drama,|Relativity Media|,9/10/14,95,6.9,7421799,15499608,6.9
tt2667918,0.398291,0,0,About Alex,Aubrey Plaza|Max Greenfield|Max Minghella|Jason Ritter|Nate Parker,Jesse Zwick,,96,Drama,"|Bedford Falls Company, The|Footprint Features|",8/8/14,41,6.5,0,0,6.4
tt2838678,0.397644,0,0,A Royal Christmas,Lacey Chabert|Stephen Hagan|Jane Seymour|Katherine Flynn|Ionut Grama,Alex Zamm,royalty|christmas,90,TV Movie|Romance|Family,|Brad Krevoy Television|,11/21/14,23,6.1,0,0,6.7
tt0458413,0.669806999999999,0,7176347,A Long Way Down,Pierce Brosnan:16821 points|Aaron Paul|Imogen Poots|Toni Collette:26173 points|Sam Neill:10306 points,Pascal Chaumeil,,96,Comedy|Drama,|BBC Films|,3/20/14,258,6.2,0,7608772,6.4
tt3397556,0.39199,0,0,Lost After Dark,Alexander Calvert|Jesse Camacho|Elsie Gatien|Eve Harlow|Stephan James,Ian Kessner,high school|woods|gore|graphic violence|slasher,85,Horror,|Goldrush Entertainment|,9/19/14,12,4.8,0,0,4.8
tt3489470,0.390044,0,0,Pas son genre,Ã‰milie Dequenne|LoÃ¯c Corbery|Anne Coesens|Martine Chevalier|Annelise Hesme,Lucas Belvaux,,111,Comedy|Romance,|Artemis Film|Agat Films & Cie|Radio TÃ©lÃ©vision Belge Francophone (RTBF)|France 3 Cinema|,4/30/14,31,6.0,0,0,6.5
tt2924442,0.444439,0,0,The Pact II,Camilla Luddington|Caity Lotz|Scott Michael Foster|Haley Hudson|Amy Pietz,Dallas Richard Hallam|Patrick Horvath,serial killer|frightening visions|parent killed,96,Mystery|Horror|Thriller,|Preferred Film & TV|,9/5/14,37,4.5,0,0,4.4
tt3014666,0.386307,5000000,10429707,Moms' Night Out,Sarah Drew|Sean Astin|Patricia Heaton|Logan White|Robert Amaya ,Andrew Erwin|Jon Erwin,wife husband relationship|stress|children|mother daughter relationship|parenthood,98,Comedy,|TriStar Pictures|Provident Films|Pure Flix Entertainment|Affirm Films|FourBoys Entertainment|,3/25/14,92,5.7,5301285,11058170,5.5
tt3139072,0.382465,0,0,Son of Batman,Jason O'Mara|Stuart Allan|Thomas Gibson|Morena Baccarin|Giancarlo Esposito,Ethan Spaulding,dc comics|superhero|based on comic book|robin|super powers,74,Animation|Action|Adventure,|DC Comics|Warner Bros. Animation|Warner Home Video|Warner Premiere|DC Entertainment|,4/20/14,213,6.8,0,0,6.7
tt2183034,0.382434,13000000,45300000,Earth to Echo,Teo Halm|Astro|Resse Hartwig|Ella Wahlestedt|Jason Gray-Stanford,Dave Green,alien|found footage,89,Family|Adventure|Science Fiction,|Walt Disney Studios Motion Pictures|Panay Films|,7/2/14,223,5.7,13783341,48029642,5.8
tt2624412,0.380607,0,126150,Boulevard,Robin Williams:34203 points|Roberto Aguire|Bob Odenkirk|Kathy Baker|ElÃ©onore Hendricks,Dito Montiel,,88,Drama,|Camellia Entertainment|Evil Media Empire|,4/20/14,55,5.6,0,133751,5.8
tt2295722,0.380414,0,0,Falcon Rising,Michael Jai White|Neal McDonough|Lateef Crowder|Laila Ali|Hazuki Kato,Ernie Barbarash,yakuza|marine|fighting,103,Adventure|Action,|Strohberry Films|,9/5/14,50,5.4,0,0,5.8
tt2387408,0.336024,0,0,The Damned,Peter Facinelli|Sophia Myles|Nathalia Ramos|Carolina Guerra|Sebastian Martinez,VÃ­ctor GarcÃ­a,,87,Thriller|Horror|Mystery,|Launchpad Productions|Bowery Hills Entertainment|RCN Films & e-nnovva|,6/20/14,37,5.2,0,0,5.2
tt3343136,0.379113,0,0,Sleeping Beauty,Michael York:1255 points|Finn Jones|Grace Van Dien|Catherine Oxenberg|Casper Van Dien,Casper Van Dien,fairy|castle|sleeping beauty|forest|dragon,89,Fantasy|Adventure,"|The Asylum|The Global Asylum|Asylum, The|",5/13/14,16,5.0,0,0,2.7
tt2141751,0.378725,0,0,God Help the Girl,Emily Browning|Olly Alexander|Hannah Murray|Pierre Boulanger|Cora Bissett,Stuart Murdoch,,111,Comedy|Drama|Music,|HanWay Films|Barry Mendel Productions|British Film Company|,8/22/14,74,6.7,0,0,6.4
tt2761578,0.375458,3500000,0,Wicked Blood,Abigail Breslin:14406 points|James Purefoy|Sean Bean|Alexa PenaVega|Jake Busey,Mark Young,,92,Action|Drama|Thriller,|NAZZ Productions|Industrial Entertainment|Primary PIctures|Thunder Smoke Media|VMI Worldwide|,3/4/14,24,4.9,3710899,0,5.4
